id,closeness_to_holiday,B,Month,product_page_duration,BounceRates,info_page_duration,total_duration,device,num_of_admin_pages,num_of_product_pages,C,ExitRates,num_of_info_pages,D,user_type,Region,admin_page_duration,PageValues,A,Weekend,internet_browser,purchase
2581,0.4,90.49605007,May,4139.625 minutes,0.013636364,52.0 minutes,4216.625,2,2,60,log202,0.032912458,3,,Returning_Visitor,4,25,5.976060606,c_13,0,chrome_99.1.4,0
2583,0,98.27809414,May,464.0 minutes,0,0.0 minutes,464,2,0,9,log404,0.022222222,0,,Returning_Visitor,1,0,29.31555556,c_2,0,chrome_99.1.4,1
2584,0.2,107.060026,May,673.4813797 minutes,0.016326531,0.0 minutes,755.6480464,2,4,45,log8080,0.025194363,0,,Returning_Visitor,7,82.16666667,15.15205714,c_2,0,chrome_90.1.7,0
2585,0.8,106.7954309,May,217.0 minutes,0.005555556,0.0 minutes,217,1,0,18,log400,0.031481481,0,,Returning_Visitor,1,0,0,c_1,0,safari_14.1,0
2586,0,104.1696017,May,472.9952381 minutes,0.015384615,0.0 minutes,472.9952381,2,0,13,log404,0.030769231,0,,Returning_Visitor,2,0,0,c_3,1,edge_96.0.1054.75,0
2587,0,97.78011752,May,1500.380952 minutes,0.010810811,0.0 minutes,1563.380952,2,8,36,log202,0.01981982,0,,Returning_Visitor,2,63,14.33124324,c_4,0,chrome_98.0.1,0
2588,0,102.3622718,May,241.0 minutes,0,0.0 minutes,241,2,0,6,log400,0.033333333,0,,Returning_Visitor,2,0,0,c_3,0,browser_10_v12,0
2589,0,90.77569304,May,692.6666667000001 minutes,0,0.0 minutes,,2,2,16,log8080,0.0125,0,,New_Visitor,5,101.5,146.23875,c_2,0,chrome_99.1.4,1
2590,0,113.955985,May,,3.35E-05,,10462.00909,2,19,187,log404,0.014896228,,,Returning_Visitor,1,704.8699248,2.873954681,c_2,0,chrome_98.0.1,0
2591,0,78.4933904,May,455.5 minutes,0,0.0 minutes,,2,0,15,log400,0.014285714,0,,New_Visitor,3,0,0,c_2,0,browser_10_v13,0
2592,0,106.2149104,May,49.0 minutes,0,0.0 minutes,49,2,0,2,log404,0.1,0,,Returning_Visitor,5,0,0,c_1,0,edge_98.0.1108.84,0
2593,0.6,100.9028889,May,259.0 minutes,0.1,0.0 minutes,259,2,0,4,log8080,0.15,,,Returning_Visitor,3,0,0,c_1,0,edge_99.0.1150.46,0
2595,0,99.12990529,May,4190.75 minutes,0.021764706,0.0 minutes,4190.75,2,0,34,log_100,0.074369748,0,,Returning_Visitor,8,0,0,c_6,0,chrome_89,0
2596,0,106.6445505,May,65.0 minutes,0.1,0.0 minutes,,3,0,3,log404,0.111111111,0,,Returning_Visitor,1,0,0,c_3,0,chrome_99.1.3,0
2597,0,102.79205,May,129.2 minutes,0.02962963,6.0 minutes,162.2,2,2,6,log404,0.077777778,,,Returning_Visitor,4,27,0,c_3,0,chrome_99.1.3,0
2598,0,100.4287384,May,607.4666667 minutes,0,0.0 minutes,,1,0,37,log404,0.002777778,0,,Returning_Visitor,1,0,39.97777778,c_2,1,safari_13.1,1
2599,0,80.33456932,May,8699.407065000001 minutes,0.019308469,28.0 minutes,,2,24,,log_100,0.047477294,1,,Returning_Visitor,6,196.1385918,2.613452922,c_11,1,chrome_98.0.1,0
2600,0,108.4607503,May,2022.25 minutes,0.008333333,0.0 minutes,2022.25,2,,24,log202,0.048611111,0,,Returning_Visitor,3,0,0,c_13,0,chrome_89,0
2602,0,103.5507561,May,874.5833332999998 minutes,0,17.33333333 minutes,,2,7,25,log400,0.012345679,1,,Returning_Visitor,2,,54.33103704,c_4,1,browser_5_v20,1
2603,1,93.46498669,May,1483.0 minutes,0.007894737,0.0 minutes,1483,1,0,21,log202,0.021754386,,,Returning_Visitor,3,0,0,c_7,1,safari_15,0
2604,0,114.7312583,May,639.5 minutes,0,0.0 minutes,739.5,1,2,22,log202,0.008695652,0,,Returning_Visitor,1,100,101.3721739,c_4,1,safari_15.2,1
2605,0.2,71.25361832,May,356.0 minutes,0.011111111,0.0 minutes,,3,0,18,log_100,0.038888889,0,,Returning_Visitor,3,0,0,c_13,0,chrome_89,0
2606,0.6,102.3864172,May,2132.683333 minutes,0.021288515,112.0 minutes,2677.266666,1,12,,log202,0.041498896,3,,Returning_Visitor,3,432.5833333,0,c_2,0,safari_13,0
2607,0.6,84.32781306,May,431.08333330000005 minutes,0.018181818,0.0 minutes,,3,0,22,log8080,0.022727273,0,,Returning_Visitor,7,0,0,c_13,0,chrome_99.1.4,0
2608,0,94.20872635,May,401.95 minutes,0.004761905,10.0 minutes,,1,9,16,log8080,0.013015873,2,,Returning_Visitor,1,118,0,c_3,0,safari_15,0
2609,0,96.33216134,May,2524.0 minutes,0.008928571,0.0 minutes,2524,2,0,28,log200,0.051785714,0,,Returning_Visitor,1,0,0,c_3,1,chrome_80,0
2610,0,93.58845871,May,151.5 minutes,0.016666667,0.0 minutes,,2,0,11,log_100,0.066666667,0,,Returning_Visitor,2,0,0,c_6,1,chrome_98.0.1,0
2611,0.6,103.8465448,May,117.5 minutes,0.05,0.0 minutes,117.5,2,0,4,log202,0.05,0,,Returning_Visitor,3,0,0,c_4,0,chrome_98.0.1,0
2612,1,106.8621146,May,822.65 minutes,0.020689655,0.0 minutes,822.65,1,0,31,log8080,0.020804598,0,,Returning_Visitor,3,0,0,c_4,1,safari_15,0
2613,0,89.48775293,May,102.0 minutes,0,0.0 minutes,,2,0,5,log200,0.01,0,,Returning_Visitor,9,0,0,c_4,0,chrome_80,0
2614,0,107.9175197,May,1714.1666670000002 minutes,0,0.0 minutes,,2,5,,log400,0.022222222,,,Returning_Visitor,1,99.66666667,33.196,c_2,0,chrome_89,0
2616,0,103.5957205,May,,0.007692308,0.0 minutes,,1,8,26,log400,0.013461538,0,,Returning_Visitor,4,364.5,0,c_15,1,chrome_99.1.4,0
2617,,96.73690782,May,3258.0712120000003 minutes,0,0.0 minutes,3603.904545,1,,52,log404,0.00327381,0,,Returning_Visitor,2,345.8333333,0,c_2,1,chrome_80,0
2619,,110.6562008,May,0.0 minutes,0.2,0.0 minutes,0,,0,1,log202,0.2,0,,Returning_Visitor,7,0,0,c_4,0,chrome_89,0
2620,0.6,93.96932103,May,87.0 minutes,0,0.0 minutes,106,2,1,8,log400,0.014285714,0,,New_Visitor,1,19,0,c_3,0,chrome_89,0
2621,0,88.34257668,May,0.0 minutes,0.2,0.0 minutes,,1,0,1,log202,0.2,0,,Returning_Visitor,1,,0,c_3,0,safari_13,0
2623,,106.6656538,May,1039.477564 minutes,0.004285714,382.3333333 minutes,1670.477564,3,4,30,log400,0.007428571,3,,Returning_Visitor,2,248.6666667,9.511714286,c_11,0,,1
2624,0.8,91.36119333,May,531.0 minutes,0,0.0 minutes,531,4,0,9,log200,0.011111111,0,,Returning_Visitor,1,0,0,c_2,0,safari_15.2,0
2626,0,116.9238539,May,1306.028022 minutes,0.004263566,189.0 minutes,,2,5,37,log404,0.010939177,,,Returning_Visitor,1,,33.3335814,c_3,0,edge_97.0.1072.76,0
2627,0.8,99.04420106,May,543.75 minutes,0.016,0.0 minutes,591.75,2,2,24,log202,0.0408,0,,Returning_Visitor,3,48,0,c_2,0,chrome_98.0.1,0
2628,0,94.83245972,May,315.6 minutes,0.022222222,0.0 minutes,,2,,9,log200,0.037037037,0,,Returning_Visitor,2,0,0,c_7,0,chrome_99.1.4,0
2629,0,109.0270624,May,258.8333333 minutes,0.0375,0.0 minutes,,3,0,8,log404,0.03125,0,,Returning_Visitor,6,0,0,c_4,1,chrome_98.0.1,0
2630,,106.495582,May,420.0 minutes,0,0.0 minutes,,2,0,27,log202,0.007692308,0,,Returning_Visitor,9,0,0,c_1,1,chrome_90.1.7,0
2631,0.2,90.49468245,May,623.4166667000001 minutes,0.018518519,,885.4166667,3,10,22,log8080,0.04526749,0,,Returning_Visitor,1,262,0,c_2,0,chrome_90.1.7,0
2632,0,83.63125899,May,1040.333333 minutes,0,124.0 minutes,,2,4,12,log400,0.010526316,3,,Returning_Visitor,5,122,0,c_2,0,chrome_90.1.7,0
2634,0,98.90741588,May,126.0 minutes,0,0.0 minutes,,2,3,4,log400,0.014285714,0,,New_Visitor,6,90,0,c_5,0,chrome_98.0.1,0
2635,0,85.97536146,May,21.0 minutes,0,0.0 minutes,,3,0,2,log8080,0.1,0,,New_Visitor,1,,0,c_3,0,chrome_99.1.3,0
2636,0,111.1143076,May,701.5 minutes,0.029411765,140.0 minutes,1007.5,2,3,35,log202,0.05,1,,Returning_Visitor,6,166,0,c_1,1,browser_5_v13,0
2637,0,79.65447271,May,2059.109203 minutes,0.003747073,0.0 minutes,,2,14,52,log_100,0.008451124,0,,Returning_Visitor,1,230.1069444,7.610431148,,0,chrome_98.0.1,0
2638,0.6,80.87727088,May,11.0 minutes,0.033333333,0.0 minutes,,2,0,3,log8080,0.166666667,0,,Returning_Visitor,1,0,0,c_6,0,edge_96.0.1054.72,0
2639,0,90.23191565,May,203.41666669999998 minutes,0,0.0 minutes,298.4166667,2,2,10,log404,0.016666667,0,,Returning_Visitor,3,95,0,c_2,1,chrome_99.1.3,0
2640,1,121.8433368,May,60.0 minutes,0.05,0.0 minutes,60,1,0,4,log202,0.075,0,,Returning_Visitor,1,0,0,c_17,1,safari_14.1,0
2641,,102.4838497,May,65.0 minutes,0.114285714,0.0 minutes,65,3,0,7,log404,0.15,0,,Returning_Visitor,1,0,0,c_1,0,chrome_98.0.1,0
2642,0.8,95.04208245,May,197.33333330000002 minutes,0.00952381,0.0 minutes,,2,0,21,log200,0.041269841,0,,Returning_Visitor,7,0,0,c_4,0,browser_10_v11,0
2645,0.8,112.2919158,May,7968.903361 minutes,0.003093259,0.0 minutes,8087.357906,2,4,112,log400,0.036793698,0,,Returning_Visitor,1,118.4545455,0,c_1,0,chrome_80,0
2646,0,104.164595,May,105.0 minutes,0,0.0 minutes,105,4,0,8,log202,0.0125,0,,Returning_Visitor,1,0,0,c_3,0,safari_15,0
2647,0,121.8667836,May,,0.024,0.0 minutes,,1,0,26,log_100,0.050933333,,,Returning_Visitor,2,0,0,c_3,0,safari_13.1,0
2648,0,108.1958843,May,865.6722222000001 minutes,0.007407407,14.0 minutes,1036.505556,2,10,51,log400,0.019191919,2,,Returning_Visitor,1,156.8333333,0,c_1,0,chrome_80,0
2649,0.6,115.8850698,May,1076.977778 minutes,0.01097561,0.0 minutes,1076.977778,2,0,42,log400,0.029430894,0,,Returning_Visitor,7,0,0,c_1,0,chrome_99.1.3,0
2650,0,94.71252985,May,2818.0944440000003 minutes,0.016666667,0.0 minutes,,1,,60,log400,0.018387097,0,,Returning_Visitor,6,290.3333333,2.050814516,c_2,0,safari_15.2,0
2652,0.6,86.87315945,May,935.0 minutes,0,0.0 minutes,,1,1,13,log400,0.027272727,0,,New_Visitor,1,113,0,c_2,0,safari_14.1,0
2653,1,114.6440122,May,1662.733333 minutes,0,0.0 minutes,,2,2,22,log202,0.03015873,0,,Returning_Visitor,4,45,5.997142857,c_13,1,chrome_80,0
2654,0.8,110.8504365,May,0.0 minutes,0.2,0.0 minutes,0,3,0,1,log404,0.2,0,,Returning_Visitor,1,0,0,c_2,0,chrome_99.1.4,0
2655,0,111.3251287,May,155.0 minutes,0,0.0 minutes,,2,2,10,log202,0.045454545,,,Returning_Visitor,3,199,0,c_1,0,chrome_98.0.1,0
2656,,98.06400019,May,436.6 minutes,0.002564103,0.0 minutes,436.6,,0,13,log404,0.082692308,0,,Returning_Visitor,1,0,0,c_4,0,browser_6_v18,0
2657,1,109.6904478,May,80.0 minutes,0.1,0.0 minutes,80,1,0,6,log8080,0.133333333,0,,Returning_Visitor,1,0,0,c_3,1,safari_14.1,0
2658,0,103.895553,May,716.625 minutes,0,0.0 minutes,,2,2,47,log202,0.009574468,0,,New_Visitor,6,,0,c_5,0,edge_97.0.1072.76,0
2659,,90.74901083,May,1223.416667 minutes,0,0.0 minutes,1300.416667,3,2,32,log8080,0.010784314,0,,Returning_Visitor,4,77,215.0094118,c_2,0,chrome_99.1.3,1
2660,0,105.8720158,May,1286.75 minutes,0,0.0 minutes,1447.75,1,2,28,log400,0.007692308,0,,Returning_Visitor,6,161,0,c_4,1,chrome_89,0
2661,0.6,116.744734,May,83.0 minutes,0,0.0 minutes,83,1,0,2,log8080,0.05,0,,New_Visitor,2,0,0,c_4,0,chrome_99.1.4,0
2662,0,74.53052933,May,897.6666667000002 minutes,0.011764706,0.0 minutes,897.6666667,3,0,35,log400,0.017016807,0,,Returning_Visitor,2,0,5.220705882,c_3,0,chrome_90.1.7,1
2663,0,76.1840346,May,2178.6722219999997 minutes,0.01382716,12.0 minutes,2726.422222,,,22,log404,0.032020784,2,,Returning_Visitor,2,535.75,15.0047619,c_13,0,chrome_99.1.4,0
2664,0,101.2235315,May,3195.828571 minutes,0.002564103,0.0 minutes,3283.828571,2,5,34,log202,0.015897436,0,,Returning_Visitor,3,88,0,c_2,0,chrome_89,0
2665,0,103.0831499,May,116.5 minutes,0,0.0 minutes,116.5,4,0,5,log400,0.05,0,,New_Visitor,1,0,0,c_5,0,chrome_80,0
2666,0,86.38497902,May,1143.657143 minutes,0,72.0 minutes,1288.082143,2,5,33,log_100,0.015888889,2,,Returning_Visitor,2,72.425,4.230212245,c_1,1,chrome_90.1.7,0
2667,0,112.64194,May,43.0 minutes,0,0.0 minutes,43,,0,1,log400,0.1,0,,Returning_Visitor,8,0,0,c_2,0,chrome_80,0
2668,0,100.1902473,May,2871.262932 minutes,0.001851852,141.16666669999998 minutes,,1,6,50,log400,0.008161036,4,,Returning_Visitor,1,96,11.80233651,c_2,0,safari_15.4,0
2669,1,94.56385087,May,417.96666669999996 minutes,0,0.0 minutes,,2,0,25,log404,0.019230769,0,,Returning_Visitor,9,0,4.7095,c_2,1,chrome_99.1.4,1
2670,0,97.7343018,May,129.0 minutes,0,,,2,0,3,log8080,0.1,0,,Returning_Visitor,1,0,0,c_1,1,chrome_99.1.4,0
2671,0,98.24566176,May,1248.0 minutes,0,0.0 minutes,,1,2,13,log200,0.020512821,0,,Returning_Visitor,8,65,0,c_6,0,chrome_98.0.1,0
2672,0,100.6309302,May,837.6666667000001 minutes,0,0.0 minutes,837.6666667,3,1,9,log400,0.022222222,0,,Returning_Visitor,1,0,0,c_13,0,chrome_99.1.4,0
2673,,116.1277661,May,418.2333333 minutes,0,0.0 minutes,515.2333333,1,2,23,log8080,0.008,0,,Returning_Visitor,1,97,0,c_2,0,,0
2674,0,100.3643254,May,370.0 minutes,0,0.0 minutes,,2,0,8,log200,0.025,0,,Returning_Visitor,3,0,0,c_14,1,chrome_89,0
2675,0,79.10103387,May,743.9166667000001 minutes,0.004,0.0 minutes,795.9166667,2,5,21,log404,0.016,0,,Returning_Visitor,1,52,0,c_4,0,chrome_99.1.4,0
2677,0,75.2681916,May,3178.583333 minutes,0.025,113.0 minutes,,2,0,27,log200,0.04047619,1,,Returning_Visitor,1,0,0,c_3,0,chrome_98.0.1,0
2678,0,108.1939252,May,,0,0.0 minutes,,2,1,17,log202,0.024444444,0,,Returning_Visitor,7,5,0,c_4,1,chrome_99.1.4,0
2680,0,98.01146722,May,0.0 minutes,0.2,0.0 minutes,0,6,,1,log_100,0.2,0,,Returning_Visitor,3,0,0,c_5,0,chrome_99.1.4,0
2681,0.4,103.9424643,May,24.0 minutes,0.15,0.0 minutes,24,2,0,8,log_100,0.175,0,,Returning_Visitor,1,0,0,c_3,0,chrome_99.1.3,0
2682,0,104.0417762,May,,0,0.0 minutes,689.75,2,,12,log8080,0.083333333,0,,Returning_Visitor,3,0,0,c_4,0,edge_97.0.1072.76,0
2683,0,92.83664317,May,0.0 minutes,0.2,0.0 minutes,0,3,0,0,log400,0.2,0,,Returning_Visitor,3,,0,c_18,1,chrome_98.0.1,0
2684,0.6,97.37031276,May,963.1666667000002 minutes,0.005405405,0.0 minutes,,2,0,39,log_100,0.028828829,0,,Returning_Visitor,2,0,9.922972973,c_3,0,browser_6_v19,0
2686,0,107.0062691,May,0.0 minutes,0.2,0.0 minutes,,3,0,1,log8080,0.2,0,,Returning_Visitor,3,0,0,c_6,0,chrome_89,0
2687,0,107.6558833,May,534.0 minutes,0.015384615,0.0 minutes,625.8333333,1,3,11,log404,0.015384615,0,,New_Visitor,1,91.83333333,44.29661538,c_2,0,safari_14,1
2689,0,93.39554102,May,338.2333333 minutes,0.024871795,0.0 minutes,338.2333333,2,,26,log404,0.078269231,0,,Returning_Visitor,2,0,0,c_2,1,chrome_99.1.3,0
2690,0,88.78475115,May,255.75 minutes,0,0.0 minutes,255.75,2,0,20,log400,0.028421053,0,,Returning_Visitor,1,0,0,c_4,0,chrome_98.0.1,0
2691,0.2,105.7396042,May,228.5 minutes,0.022222222,0.0 minutes,,3,0,9,log200,0.044444444,0,,Returning_Visitor,3,0,0,c_3,0,,0
2692,0,116.8613525,May,72.9 minutes,0,0.0 minutes,,2,6,6,log400,0.028571429,0,,New_Visitor,9,450.4,0,c_5,0,chrome_89,0
2693,0,86.41609787,May,,0,0.0 minutes,,2,1,26,log400,0.008,0,,New_Visitor,1,22,0,c_1,1,,0
2694,0.6,106.1168783,May,473.5 minutes,0,0.0 minutes,,3,0,22,log200,0.022727273,0,,Returning_Visitor,3,0,0,c_3,0,browser_7_v7,0
2695,0.2,97.93737848,May,636.0 minutes,0,0.0 minutes,662,3,2,4,log200,0.025,0,,Returning_Visitor,1,26,0,c_19,0,chrome_90.1.7,0
2696,0.8,99.36010524,May,1806.5041670000003 minutes,0.013793103,0.0 minutes,1820.504167,2,2,58,log8080,0.026819923,0,,Returning_Visitor,2,14,0,c_6,0,chrome_90.1.7,0
2697,0,102.2259051,May,21.0 minutes,0,0.0 minutes,21,2,0,6,log400,0.033333333,,,Returning_Visitor,6,0,0,c_3,0,chrome_90.1.7,0
2699,0,95.29598142,May,1055.5 minutes,0.018181818,0.0 minutes,,2,0,11,log_100,0.042424242,0,,Returning_Visitor,8,0,0,c_18,0,chrome_80,0
2700,0,97.75184705,May,59.0 minutes,0,0.0 minutes,,2,0,,log202,0.028571429,0,,Returning_Visitor,2,0,0,c_3,0,chrome_98.0.1,0
2701,0.8,86.85819522,May,23.0 minutes,0,0.0 minutes,23,,0,2,log200,0.1,0,,Returning_Visitor,1,0,0,c_4,0,chrome_99.1.4,0
2702,0.6,73.7638482,May,25.0 minutes,0.12,0.0 minutes,25,3,0,5,log_100,0.16,0,,Returning_Visitor,1,0,0,c_3,0,chrome_89,0
2704,,97.00575122,May,0.0 minutes,0.2,0.0 minutes,0,1,0,1,log202,0.2,0,,New_Visitor,5,0,0,c_3,0,safari_13,0
2706,,120.8900279,May,272.3333333 minutes,0.013333333,0.0 minutes,272.3333333,1,0,15,log200,0.02,0,,Returning_Visitor,1,0,0,c_3,1,safari_14,0
2707,0,114.6506946,May,,0.2,0.0 minutes,,2,0,1,log200,0.2,0,,Returning_Visitor,9,0,0,c_3,0,edge_98.0.1108.84,0
2708,0.6,92.50703935,May,895.8095238 minutes,0,,,3,,,log200,0.004444444,0,,Returning_Visitor,2,69.5,32.14213333,c_6,0,chrome_99.1.3,1
2709,0.8,96.12934825,May,200.0 minutes,0.034375,0.0 minutes,,2,0,16,log_100,0.072115385,0,,Returning_Visitor,1,0,0,c_1,0,chrome_99.1.4,0
2710,0,109.1138621,May,607.9777778 minutes,0,114.0 minutes,,2,10,26,log202,0.016666667,2,,Returning_Visitor,1,198.4,4.9872375,c_2,0,,0
2711,0,81.24771687,May,615.8166667 minutes,0.007407407,0.0 minutes,,1,4,28,log_100,0.016049383,0,,Returning_Visitor,1,135.6666667,0,,0,safari_14,0
2712,,104.0350659,May,0.0 minutes,0.2,0.0 minutes,,2,0,1,log_100,0.2,0,,Returning_Visitor,3,0,0,c_1,0,chrome_89,0
2713,0.2,90.79777661,May,1133.666667 minutes,0.028205128,0.0 minutes,1133.666667,3,0,6,log202,0.038562092,0,,Returning_Visitor,1,0,0,c_1,0,chrome_99.1.3,0
2714,0.6,118.455475,May,131.5 minutes,0.04,0.0 minutes,,1,0,5,log400,0.093333333,0,,Returning_Visitor,1,0,0,c_1,0,safari_13.1,0
2715,0,96.71624547,May,2759.833333 minutes,0.025,0.0 minutes,2759.833333,2,0,30,log404,0.064880952,0,5.36619105,Returning_Visitor,6,0,0,c_13,0,chrome_99.1.4,0
2716,0.4,88.17080771,May,1433.083333 minutes,0.005,0.0 minutes,,2,0,42,log404,0.02575,0,,Returning_Visitor,1,0,0,c_11,0,chrome_80,0
2718,0,101.6272834,May,680.75 minutes,0,0.0 minutes,,2,0,16,log200,0.014285714,0,,Returning_Visitor,1,0,0,c_2,0,,0
2719,0,90.8287165,May,118.66666670000001 minutes,0.027272727,,118.6666667,2,0,11,log200,0.06969697,0,,Returning_Visitor,2,,0,c_3,0,chrome_80,0
2720,0,104.9626044,May,136.0 minutes,0,0.0 minutes,,2,1,7,log8080,0.00952381,0,,Returning_Visitor,3,16,0,c_2,0,browser_10_v19,0
2721,0,111.3870285,May,2236.9 minutes,0,,2236.9,4,1,19,log_100,0.027777778,0,,Returning_Visitor,2,0,19.59533333,c_4,1,safari_14.1,1
2722,0.8,103.0556474,May,2841.0 minutes,0,0.0 minutes,2841,2,0,29,log202,0.024137931,0,,Returning_Visitor,7,0,0,c_4,0,chrome_98.0.1,0
2723,0,88.73505128,May,15.0 minutes,0,0.0 minutes,,2,0,2,log8080,0.1,0,,Returning_Visitor,7,,0,c_3,0,browser_6_v12,0
2725,,99.10116796,May,2559.541228 minutes,0.008333333,166.0 minutes,3025.144403,3,,86,log_100,0.008587569,,,Returning_Visitor,7,299.6031746,2.087782738,c_5,0,chrome_90.1.7,0
2726,0,88.53547394,May,1161.767949 minutes,0.018070818,584.0 minutes,2199.767949,1,4,25,log404,0.043950617,3,,Returning_Visitor,7,454,3.919126984,c_2,1,safari_15.4,0
2727,0.8,87.62813656,May,252.0 minutes,0.023529412,0.0 minutes,,2,0,17,log202,0.052941176,0,,Returning_Visitor,9,0,0,c_11,0,browser_7_v20,0
2728,0.8,88.90730068,May,13.0 minutes,0.028571429,0.0 minutes,,2,5,4,log404,0.057142857,0,,New_Visitor,3,54,0,c_4,0,chrome_99.1.3,0
2730,0,104.9271121,May,582.0 minutes,0.006896552,0.0 minutes,582,2,0,29,log200,0.020689655,0,,Returning_Visitor,5,0,0,c_4,0,chrome_89,0
2731,0,84.23042128,May,1550.2111109999998 minutes,0,0.0 minutes,1653.711111,2,8,64,log400,0.016086957,0,,Returning_Visitor,2,103.5,7.868950242,c_14,1,chrome_80,0
2732,0,123.1521489,May,1738.25 minutes,0.006349206,0.0 minutes,1783.75,2,3,43,log_100,0.03537415,0,,Returning_Visitor,7,45.5,0,c_3,0,browser_5_v9,0
2733,0,106.7330622,May,,0.078947368,0.0 minutes,290.6666667,3,2,17,log400,0.093859649,0,,Returning_Visitor,6,114,0,,0,chrome_99.1.3,0
2734,0.8,96.49266925,May,3.0 minutes,0.1,0.0 minutes,3,2,0,2,log8080,0.15,0,,Returning_Visitor,4,0,0,c_2,0,chrome_90.1.7,0
2735,0,96.37244198,May,304.5230769 minutes,0,0.0 minutes,454.5230769,1,10,24,log404,0.007993197,0,,Returning_Visitor,3,150,0,c_2,0,safari_14.1,0
2737,0.8,103.1425656,May,101.25 minutes,0,0.0 minutes,,2,2,14,log8080,0.014285714,0,,Returning_Visitor,3,11,0,c_2,0,chrome_99.1.4,0
2738,,108.8467637,May,361.5 minutes,0.009090909,168.5 minutes,,1,8,14,log_100,0.009090909,4,,Returning_Visitor,3,245.3333333,0,c_3,0,safari_15,0
2739,,95.11470405,May,0.0 minutes,0.2,0.0 minutes,,2,0,1,log202,0.2,0,,Returning_Visitor,1,0,0,c_1,0,,0
2740,0,99.14181288,May,,0,0.0 minutes,,3,3,41,log202,0.003571429,0,,Returning_Visitor,1,42,0,c_2,1,chrome_99.1.3,0
2741,0,100.322873,May,397.6666667 minutes,0,0.0 minutes,,2,6,18,log200,0.011904762,0,,Returning_Visitor,1,61.66666667,12.55885714,c_4,0,chrome_80,1
2742,0.4,90.09661987,May,73.0 minutes,0.04,0.0 minutes,,,0,5,log202,0.08,0,,Returning_Visitor,1,0,0,c_3,0,chrome_99.1.4,0
2743,0,100.5446412,May,0.0 minutes,0.2,0.0 minutes,0,1,0,2,log404,0.2,0,,Returning_Visitor,3,0,0,c_11,1,safari_15,0
2744,,96.99102755,May,4290.833333 minutes,0,0.0 minutes,4290.833333,2,0,67,log8080,0.01840796,0,,Returning_Visitor,6,0,0,c_4,0,chrome_90.1.7,0
2745,0,90.66723326,May,2542.333333 minutes,0.042592593,173.0 minutes,2829.333333,2,1,36,log8080,0.059814815,1,,Returning_Visitor,7,114,33.44055556,c_1,1,chrome_99.1.3,0
2746,0,104.3378999,May,3657.101515 minutes,0.000952381,45.0 minutes,3781.268182,2,8,62,log404,0.020897436,2,,Returning_Visitor,4,79.16666667,9.027320816,c_4,0,browser_7_v10,1
2747,0,88.66223289,May,60.0 minutes,0,0.0 minutes,60,2,0,10,log202,0.04,0,,Returning_Visitor,5,0,0,c_4,0,chrome_89,0
2748,1,120.5395287,May,920.0 minutes,0.122222222,,,3,0,18,log_100,0.144444444,0,,Returning_Visitor,7,0,0,c_4,1,chrome_99.1.3,0
2749,0,113.0227299,May,670.422619 minutes,0.010810811,97.0 minutes,,3,3,34,log200,0.029597244,2,,Returning_Visitor,4,275,0,c_2,0,chrome_99.1.4,0
2750,0,102.1724087,May,2101.466667 minutes,0,0.0 minutes,2139.466667,2,3,83,log8080,0.001190476,0,,New_Visitor,1,38,0,c_4,0,chrome_98.0.1,0
2751,0,103.3307354,May,,0.2,0.0 minutes,0,1,0,1,log404,0.2,0,,New_Visitor,2,0,0,c_3,0,safari_13.1,0
2753,0,103.1065658,May,3.0 minutes,0.1,0.0 minutes,,2,0,2,log202,0.15,0,,Returning_Visitor,4,0,0,c_13,0,chrome_99.1.3,0
2754,0,91.82153072,May,82.0 minutes,0,0.0 minutes,,4,0,7,log404,0.057142857,0,,Returning_Visitor,1,0,0,c_3,0,safari_13.1,0
2755,0,97.84270342,May,502.5 minutes,0,0.0 minutes,563.5,4,4,16,log400,0.00952381,0,,Returning_Visitor,2,61,71.944,c_3,1,,1
2756,0,101.7574177,May,465.5 minutes,0.12,0.0 minutes,465.5,1,0,5,log200,0.16,0,,Returning_Visitor,4,0,0,c_3,0,safari_14,0
2757,0,94.64986311,May,1283.052597 minutes,0.024747475,282.0 minutes,,1,12,52,log_100,0.039201413,6,,Returning_Visitor,3,155.6,12.07468889,c_2,0,safari_15,0
2758,0.6,94.17489983,May,226.2564103 minutes,0.008695652,0.0 minutes,226.2564103,4,0,23,log_100,0.010434783,0,,Returning_Visitor,1,0,0,c_3,0,chrome_89,0
2759,0.4,88.32889846,May,1535.2420630000001 minutes,0.021938776,0.0 minutes,1794.40873,1,10,46,log202,0.031768707,0,,Returning_Visitor,3,259.1666667,9.001857143,c_4,0,safari_14.1,0
2760,0.2,100.9355752,May,762.3333332999999 minutes,0.030769231,0.0 minutes,,2,3,24,log404,0.058974359,0,,Returning_Visitor,1,6,0,c_3,0,chrome_89,0
2761,0.8,108.3282128,May,0.0 minutes,0.2,0.0 minutes,0,3,0,3,log8080,0.2,0,,Returning_Visitor,1,0,0,c_3,0,chrome_90.1.7,0
2762,0.6,96.36701188,May,177.5 minutes,0.025,0.0 minutes,177.5,4,0,,log_100,0.0875,0,,Returning_Visitor,1,0,0,c_6,0,chrome_80,0
2763,0,112.6556796,May,80.0 minutes,0.028571429,0.0 minutes,80,2,0,7,log202,0.057142857,0,,Returning_Visitor,4,0,0,c_3,1,chrome_99.1.3,0
